player_name,player_steamid,silenced,weapon,tick,event_name,match_id
Cujura,76561198051880621,False,weapon_smokegrenade,24466,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_flashbang,24610,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24750,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24756,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24762,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_hegrenade,24772,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,24798,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_flashbang,24824,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,24826,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24864,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24904,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_flashbang,24930,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,24934,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25062,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25082,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25094,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_hegrenade,25102,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25110,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25124,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25140,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25158,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25176,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25196,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_usp_silencer,25200,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25200,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25206,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_usp_silencer,25210,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25212,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25220,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_usp_silencer,25222,weapon_fire,c3ddd683
Talevor,76561198124241179,True,weapon_usp_silencer,25224,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25226,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_usp_silencer,25232,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25232,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25238,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25240,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_usp_silencer,25244,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25244,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25248,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25252,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25254,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25256,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25260,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25262,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25266,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25268,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25268,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25268,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25274,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,25274,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25274,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25280,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25290,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25298,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25302,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25304,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25310,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25318,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,25338,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,25358,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25366,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,25370,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25372,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25378,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,25380,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25386,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25390,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25404,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25404,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25412,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25416,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25424,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25426,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25430,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25444,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25450,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25450,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25456,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25462,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25464,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25468,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25474,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25484,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25496,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25498,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25508,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25520,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25522,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,True,weapon_usp_silencer,25534,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25536,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25562,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25564,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25568,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25570,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_ak47,25574,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25576,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25584,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25584,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25590,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25590,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25596,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,25596,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25596,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25604,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25610,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,25616,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25640,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25646,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25662,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25682,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25746,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25828,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25834,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25838,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25840,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25848,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25854,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25860,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25866,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25866,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25872,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25880,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25886,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25892,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25898,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25904,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25914,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25922,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25928,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25934,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,25940,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_deagle,25942,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,25990,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,25996,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26002,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26002,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26008,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26014,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26014,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26018,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26026,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26030,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26032,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26036,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26042,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26042,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_galilar,26048,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26054,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26064,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26086,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,26096,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_hegrenade,26610,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_molotov,27034,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_flashbang,27162,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27468,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_smokegrenade,27526,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27568,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27602,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27630,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27666,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27718,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,27744,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,27770,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,True,weapon_usp_silencer,27872,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,27876,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,27882,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,27888,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,27894,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,27902,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,27986,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28062,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28088,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28116,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28140,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28166,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28194,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28220,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28246,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28270,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28298,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_knife_t,28322,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,29723,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_smokegrenade,30025,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_hegrenade,30193,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,False,weapon_flashbang,30235,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_hegrenade,30237,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_awp,30307,weapon_fire,c3ddd683
Talevor,76561198124241179,False,weapon_flashbang,30357,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_flashbang,30375,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,False,weapon_smokegrenade,30403,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,30409,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,30415,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,30481,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,30529,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,30561,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,30563,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_flashbang,30575,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,30587,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,False,weapon_flashbang,30613,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,30659,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,30685,weapon_fire,c3ddd683
Talevor,76561198124241179,False,weapon_incgrenade,30923,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,30955,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,30981,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,31077,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_flashbang,31081,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,31313,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_flashbang,31465,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,31465,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,31471,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,31477,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,31485,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_molotov,31661,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_molotov,31953,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_incgrenade,32063,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,32183,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_incgrenade,32207,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,32295,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,32321,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_knife_t,32347,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_smokegrenade,32359,weapon_fire,c3ddd683
Talevor,76561198124241179,False,weapon_flashbang,32463,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32517,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32567,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32593,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32619,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32645,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_knife,32671,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,32739,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,32747,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_smokegrenade,32749,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_awp,32751,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,32753,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,32759,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,32765,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_flashbang,32905,weapon_fire,c3ddd683
Erick,76561198000238678,False,weapon_smokegrenade,32983,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_flashbang,33101,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,33219,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,33279,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_awp,33331,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_molotov,33433,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33477,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33481,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33485,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33489,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33491,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33495,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33497,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33501,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33503,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33507,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33509,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33513,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33517,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33521,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33523,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33527,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33529,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33541,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33549,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33555,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33571,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33579,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33585,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33591,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33597,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33603,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33651,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33663,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33675,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33771,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33771,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33777,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33779,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33783,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33785,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33791,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33791,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33797,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33797,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33803,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33803,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33811,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33811,weapon_fire,c3ddd683
AVARA KÉRABA,76561198397576589,False,weapon_ak47,33815,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33817,weapon_fire,c3ddd683
Erick,76561198000238678,True,weapon_m4a1_silencer,33823,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33829,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33835,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33837,weapon_fire,c3ddd683
MonsTro,76561198340888446,False,weapon_ak47,33841,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33843,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_awp,33847,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33849,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33855,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33861,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33865,weapon_fire,c3ddd683
Luiz,76561198100001022,False,weapon_m4a1,33871,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33969,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33975,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33981,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33989,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,33995,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34001,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34051,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34057,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34063,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34067,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34073,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34075,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34079,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34081,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34087,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34093,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34095,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34099,weapon_fire,c3ddd683
Connan,76561198026214582,False,weapon_ak47,34101,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34107,weapon_fire,c3ddd683
rodrigaoobrabo,76561198421514418,False,weapon_awp,34113,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34243,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34249,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34255,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,34257,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34263,weapon_fire,c3ddd683
Siraissi,76561198178993731,False,weapon_ak47,34269,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,34405,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,34439,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,34469,weapon_fire,c3ddd683
Cujura,76561198051880621,False,weapon_knife_gypsy_jackknife,34497,weapon_fire,c3ddd683
【﻿ＰＫ】,76561197996437459,False,weapon_hegrenade,34501,weapon_fire,c3ddd683
