defindex,round,player_steamid,item,ispainted,tick,weptype,player_name,hastracers,hassilencer,canzoom,issilenced,event_name
42,0,76561198000238678,knife,False,56569,0,Erick,False,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,56653,9,Luiz,False,False,False,False,item_equip
42,0,76561198100001022,knife,False,56771,0,Luiz,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,56805,0,MonsTro,False,False,False,False,item_equip
30,0,76561198340888446,tec9,True,56823,1,MonsTro,True,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,56837,3,Luiz,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,56857,0,MonsTro,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,56879,0,rodrigaoobrabo,False,False,False,False,item_equip
30,0,76561198340888446,tec9,True,56917,1,MonsTro,True,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,56979,3,Erick,True,True,False,True,item_equip
42,0,76561198000238678,knife,False,57011,0,Erick,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,57021,3,Erick,True,True,False,True,item_equip
9,0,76561198421514418,awp,True,57027,5,rodrigaoobrabo,False,False,True,False,item_equip
43,0,76561198000238678,flashbang,False,57065,9,Erick,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,57127,0,rodrigaoobrabo,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,57191,5,rodrigaoobrabo,False,False,True,False,item_equip
60,0,76561198000238678,m4a1,False,57207,3,Erick,True,True,False,True,item_equip
43,0,76561198000238678,flashbang,False,57301,9,Erick,False,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,57345,9,Luiz,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,57363,3,Luiz,True,False,False,False,item_equip
45,0,76561198051880621,smokegrenade,False,57437,9,Cujura,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,57443,0,rodrigaoobrabo,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,57455,3,Erick,True,True,False,True,item_equip
9,0,76561198421514418,awp,True,57491,5,rodrigaoobrabo,False,False,True,False,item_equip
43,0,76561198124241179,flashbang,False,57541,9,Talevor,False,False,False,False,item_equip
4,0,76561198051880621,glock,True,57565,1,Cujura,True,False,False,False,item_equip
59,0,76561198026214582,knife,False,57573,0,Connan,False,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,57631,9,Luiz,False,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,57659,3,Talevor,True,False,False,False,item_equip
520,0,76561198051880621,knife,True,57721,0,Cujura,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,57729,0,rodrigaoobrabo,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,57765,3,Luiz,True,False,False,False,item_equip
9,0,76561198421514418,awp,True,57767,5,rodrigaoobrabo,False,False,True,False,item_equip
42,0,76561197996437459,knife,False,57777,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,57793,9,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561198000238678,smokegrenade,False,57797,9,Erick,False,False,False,False,item_equip
42,0,76561198124241179,knife,False,57811,0,Talevor,False,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,57867,9,Luiz,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,57869,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,57879,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,57887,0,【﻿ＰＫ】,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,57917,3,Erick,True,True,False,True,item_equip
42,0,76561198000238678,knife,False,57951,0,Erick,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,57991,3,Erick,True,True,False,True,item_equip
16,0,76561198100001022,m4a1,True,58021,3,Luiz,True,False,False,False,item_equip
42,0,76561198421514418,knife,False,58115,0,rodrigaoobrabo,False,False,False,False,item_equip
61,0,76561197996437459,hkp2000,True,58135,1,【﻿ＰＫ】,True,True,False,True,item_equip
44,0,76561197996437459,hegrenade,False,58147,9,【﻿ＰＫ】,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,58159,5,rodrigaoobrabo,False,False,True,False,item_equip
42,0,76561197996437459,knife,False,58191,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,58235,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,58295,3,【﻿ＰＫ】,True,False,False,False,item_equip
44,0,76561198421514418,hegrenade,False,58315,9,rodrigaoobrabo,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,58415,5,rodrigaoobrabo,False,False,True,False,item_equip
16,0,76561198124241179,m4a1,True,58507,3,Talevor,True,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,58575,9,【﻿ＰＫ】,False,False,False,False,item_equip
59,0,76561198397576589,knife,False,58623,0,AVARA KÉRABA,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,58675,3,【﻿ＰＫ】,True,False,False,False,item_equip
42,0,76561198124241179,knife,False,58717,0,Talevor,False,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,58749,3,Talevor,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,58853,0,MonsTro,False,False,False,False,item_equip
36,0,76561198421514418,p250,True,58861,1,rodrigaoobrabo,True,False,False,False,item_equip
42,0,76561198124241179,knife,False,58985,0,Talevor,False,False,False,False,item_equip
61,0,76561198124241179,hkp2000,False,59033,1,Talevor,True,True,False,True,item_equip
16,0,76561198124241179,m4a1,True,59057,3,Talevor,True,False,False,False,item_equip
32,0,76561198100001022,hkp2000,True,59167,1,Luiz,True,False,False,False,item_equip
59,0,76561198178993731,knife,False,59243,0,Siraissi,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,59265,0,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,59283,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561198124241179,knife,False,59287,0,Talevor,False,False,False,False,item_equip
42,0,76561198000238678,knife,False,59287,0,Erick,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,59309,0,rodrigaoobrabo,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,59379,9,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,59389,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,59423,0,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,59429,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,59437,0,【﻿ＰＫ】,False,False,False,False,item_equip
16,0,76561198000238678,m4a1,True,59467,3,Erick,True,False,False,False,item_equip
42,0,76561198000238678,knife,False,59661,0,Erick,False,False,False,False,item_equip
16,0,76561198000238678,m4a1,True,59665,3,Erick,True,False,False,False,item_equip
42,0,76561198100001022,knife,False,59691,0,Luiz,False,False,False,False,item_equip
32,0,76561198100001022,hkp2000,True,59691,1,Luiz,True,False,False,False,item_equip
520,0,76561198051880621,knife,True,59691,0,Cujura,False,False,False,False,item_equip
4,0,76561198051880621,glock,True,59691,1,Cujura,True,False,False,False,item_equip
59,0,76561198397576589,knife,False,59691,0,AVARA KÉRABA,False,False,False,False,item_equip
4,0,76561198397576589,glock,True,59691,1,AVARA KÉRABA,True,False,False,False,item_equip
59,0,76561198026214582,knife,False,59691,0,Connan,False,False,False,False,item_equip
4,0,76561198026214582,glock,False,59691,1,Connan,True,False,False,False,item_equip
59,0,76561198178993731,knife,False,59691,0,Siraissi,False,False,False,False,item_equip
4,0,76561198178993731,glock,True,59691,1,Siraissi,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,59691,0,MonsTro,False,False,False,False,item_equip
4,0,76561198340888446,glock,True,59691,1,MonsTro,True,False,False,False,item_equip
49,0,76561198178993731,c4,False,59691,7,Siraissi,False,False,False,False,item_equip
4,0,76561198124241179,glock,True,59714,1,Talevor,True,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,59742,3,Talevor,True,False,False,False,item_equip
61,0,76561197996437459,hkp2000,True,59762,1,【﻿ＰＫ】,True,True,False,True,item_equip
43,0,76561197996437459,flashbang,False,59768,9,【﻿ＰＫ】,False,False,False,False,item_equip
59,0,76561198397576589,knife,False,59776,0,AVARA KÉRABA,False,False,False,False,item_equip
520,0,76561198051880621,knife,True,59792,0,Cujura,False,False,False,False,item_equip
59,0,76561198026214582,knife,False,59794,0,Connan,False,False,False,False,item_equip
44,0,76561198421514418,hegrenade,False,59834,9,rodrigaoobrabo,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,59842,9,【﻿ＰＫ】,False,False,False,False,item_equip
61,0,76561198000238678,hkp2000,False,59856,1,Erick,True,True,False,True,item_equip
42,0,76561198421514418,knife,False,59888,0,rodrigaoobrabo,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,59894,0,MonsTro,False,False,False,False,item_equip
4,0,76561198340888446,glock,True,59904,1,MonsTro,True,False,False,False,item_equip
4,0,76561198026214582,glock,False,59910,1,Connan,True,False,False,False,item_equip
59,0,76561198026214582,knife,False,59922,0,Connan,False,False,False,False,item_equip
4,0,76561198026214582,glock,False,59940,1,Connan,True,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,59946,3,Luiz,True,False,False,False,item_equip
42,0,76561197996437459,knife,False,59956,0,【﻿ＰＫ】,False,False,False,False,item_equip
61,0,76561197996437459,hkp2000,True,59958,1,【﻿ＰＫ】,True,True,False,True,item_equip
36,0,76561198421514418,p250,True,59966,1,rodrigaoobrabo,True,False,False,False,item_equip
7,0,76561197996437459,ak47,True,59966,3,【﻿ＰＫ】,True,False,False,False,item_equip
42,0,76561197996437459,knife,False,59974,0,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,59980,3,【﻿ＰＫ】,True,False,False,False,item_equip
61,0,76561197996437459,hkp2000,True,59982,1,【﻿ＰＫ】,True,True,False,True,item_equip
59,0,76561198026214582,knife,False,59988,0,Connan,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,59988,0,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,59992,0,rodrigaoobrabo,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,59998,3,Erick,True,True,False,True,item_equip
7,0,76561198340888446,ak47,True,60054,3,MonsTro,True,False,False,False,item_equip
42,0,76561198124241179,knife,False,60148,0,Talevor,False,False,False,False,item_equip
42,0,76561198100001022,knife,False,60164,0,Luiz,False,False,False,False,item_equip
43,0,76561198340888446,flashbang,False,60194,9,MonsTro,False,False,False,False,item_equip
47,0,76561198340888446,decoy,False,60204,9,MonsTro,False,False,False,False,item_equip
7,0,76561198026214582,ak47,False,60216,3,Connan,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,60232,0,MonsTro,False,False,False,False,item_equip
59,0,76561198026214582,knife,False,60312,0,Connan,False,False,False,False,item_equip
42,0,76561198000238678,knife,False,60336,0,Erick,False,False,False,False,item_equip
61,0,76561197996437459,hkp2000,True,60406,1,【﻿ＰＫ】,True,True,False,True,item_equip
7,0,76561197996437459,ak47,True,60412,3,【﻿ＰＫ】,True,False,False,False,item_equip
7,0,76561198178993731,ak47,True,60420,3,Siraissi,True,False,False,False,item_equip
42,0,76561197996437459,knife,False,60424,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,60428,9,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,60440,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561198397576589,ak47,True,60442,3,AVARA KÉRABA,True,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,60450,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,60488,0,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,60494,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,60508,0,【﻿ＰＫ】,False,False,False,False,item_equip
59,0,76561198178993731,knife,False,60516,0,Siraissi,False,False,False,False,item_equip
59,0,76561198397576589,knife,False,60540,0,AVARA KÉRABA,False,False,False,False,item_equip
7,0,76561198051880621,ak47,True,60626,3,Cujura,True,False,False,False,item_equip
520,0,76561198051880621,knife,True,60790,0,Cujura,False,False,False,False,item_equip
47,0,76561198340888446,decoy,False,61218,9,MonsTro,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,61228,0,MonsTro,False,False,False,False,item_equip
43,0,76561198340888446,flashbang,False,61240,9,MonsTro,False,False,False,False,item_equip
47,0,76561198340888446,decoy,False,61250,9,MonsTro,False,False,False,False,item_equip
43,0,76561198051880621,flashbang,False,61256,9,Cujura,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,61280,9,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,61290,9,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,61298,9,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561198100001022,smokegrenade,False,61304,9,Luiz,False,False,False,False,item_equip
49,0,76561198178993731,c4,False,61320,7,Siraissi,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,61336,5,rodrigaoobrabo,False,False,True,False,item_equip
42,0,76561197996437459,knife,False,61362,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,61366,9,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,61376,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,61380,3,Siraissi,True,False,False,False,item_equip
59,0,76561198178993731,knife,False,61386,0,Siraissi,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,61388,9,【﻿ＰＫ】,False,False,False,False,item_equip
520,0,76561198051880621,knife,True,61404,0,Cujura,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,61412,3,Luiz,True,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,61428,9,Luiz,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,61428,0,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,61432,9,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,61438,9,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561198397576589,smokegrenade,False,61440,9,AVARA KÉRABA,False,False,False,False,item_equip
44,0,76561198178993731,hegrenade,False,61448,9,Siraissi,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,61450,9,【﻿ＰＫ】,False,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,61460,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561198026214582,ak47,False,61466,3,Connan,True,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,61476,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,61512,3,MonsTro,True,False,False,False,item_equip
42,0,76561197996437459,knife,False,61514,0,【﻿ＰＫ】,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,61518,9,【﻿ＰＫ】,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,61528,9,【﻿ＰＫ】,False,False,False,False,item_equip
4,0,76561198340888446,glock,True,61538,1,MonsTro,True,False,False,False,item_equip
45,0,76561197996437459,smokegrenade,False,61538,9,【﻿ＰＫ】,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,61546,3,Luiz,True,False,False,False,item_equip
48,0,76561198100001022,incgrenade,False,61550,9,Luiz,False,False,False,False,item_equip
48,0,76561198124241179,incgrenade,False,61554,9,Talevor,False,False,False,False,item_equip
7,0,76561198397576589,ak47,True,61630,3,AVARA KÉRABA,True,False,False,False,item_equip
59,0,76561198397576589,knife,False,61638,0,AVARA KÉRABA,False,False,False,False,item_equip
43,0,76561198340888446,flashbang,False,61648,9,MonsTro,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,61650,3,Siraissi,True,False,False,False,item_equip
44,0,76561198000238678,hegrenade,False,61678,9,Erick,False,False,False,False,item_equip
49,0,76561198340888446,c4,False,61688,7,MonsTro,False,False,False,False,item_equip
43,0,76561198000238678,flashbang,False,61690,9,Erick,False,False,False,False,item_equip
45,0,76561198000238678,smokegrenade,False,61702,9,Erick,False,False,False,False,item_equip
45,0,76561198178993731,smokegrenade,False,61702,9,Siraissi,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,61712,3,MonsTro,True,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,61714,3,Talevor,True,False,False,False,item_equip
48,0,76561198000238678,incgrenade,False,61714,9,Erick,False,False,False,False,item_equip
7,0,76561198397576589,ak47,True,61728,3,AVARA KÉRABA,True,False,False,False,item_equip
7,0,76561197996437459,ak47,True,61738,3,【﻿ＰＫ】,True,False,False,False,item_equip
42,0,76561197996437459,knife,False,61744,0,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561198124241179,knife,False,61748,0,Talevor,False,False,False,False,item_equip
7,0,76561198051880621,ak47,True,61748,3,Cujura,True,False,False,False,item_equip
46,0,76561198178993731,molotov,False,61750,9,Siraissi,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,61754,3,【﻿ＰＫ】,True,False,False,False,item_equip
43,0,76561198340888446,flashbang,False,61760,9,MonsTro,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,61772,3,Luiz,True,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,61784,3,Talevor,True,False,False,False,item_equip
45,0,76561198178993731,smokegrenade,False,61788,9,Siraissi,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,61818,3,Siraissi,True,False,False,False,item_equip
7,0,76561198340888446,ak47,True,61874,3,MonsTro,True,False,False,False,item_equip
520,0,76561198051880621,knife,True,61986,0,Cujura,False,False,False,False,item_equip
42,0,76561198421514418,knife,False,62102,0,rodrigaoobrabo,False,False,False,False,item_equip
7,0,76561198051880621,ak47,True,62278,3,Cujura,True,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,62314,3,Erick,True,True,False,True,item_equip
9,0,76561198421514418,awp,True,62352,5,rodrigaoobrabo,False,False,True,False,item_equip
44,0,76561198421514418,hegrenade,False,62440,9,rodrigaoobrabo,False,False,False,False,item_equip
43,0,76561198421514418,flashbang,False,62448,9,rodrigaoobrabo,False,False,False,False,item_equip
42,0,76561198100001022,knife,False,62498,0,Luiz,False,False,False,False,item_equip
520,0,76561198051880621,knife,True,62530,0,Cujura,False,False,False,False,item_equip
49,0,76561198051880621,c4,False,62552,7,Cujura,False,False,False,False,item_equip
7,0,76561198051880621,ak47,True,62572,3,Cujura,True,False,False,False,item_equip
9,0,76561198421514418,awp,True,62584,5,rodrigaoobrabo,False,False,True,False,item_equip
520,0,76561198051880621,knife,True,62592,0,Cujura,False,False,False,False,item_equip
43,0,76561198124241179,flashbang,False,62644,9,Talevor,False,False,False,False,item_equip
43,0,76561198100001022,flashbang,False,62714,9,Luiz,False,False,False,False,item_equip
44,0,76561198000238678,hegrenade,False,62744,9,Erick,False,False,False,False,item_equip
43,0,76561198000238678,flashbang,False,62758,9,Erick,False,False,False,False,item_equip
7,0,76561198051880621,ak47,True,62764,3,Cujura,True,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,62770,3,Talevor,True,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,62824,3,Luiz,True,False,False,False,item_equip
42,0,76561198000238678,knife,False,62846,0,Erick,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,62856,3,Erick,True,True,False,True,item_equip
43,0,76561198051880621,flashbang,False,62882,9,Cujura,False,False,False,False,item_equip
42,0,76561198100001022,knife,False,62934,0,Luiz,False,False,False,False,item_equip
44,0,76561198000238678,hegrenade,False,62988,9,Erick,False,False,False,False,item_equip
43,0,76561198000238678,flashbang,False,63000,9,Erick,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,63034,3,Luiz,True,False,False,False,item_equip
7,0,76561198051880621,ak47,True,63040,3,Cujura,True,False,False,False,item_equip
45,0,76561198000238678,smokegrenade,False,63050,9,Erick,False,False,False,False,item_equip
42,0,76561198100001022,knife,False,63060,0,Luiz,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,63192,3,Erick,True,True,False,True,item_equip
43,0,76561198100001022,flashbang,False,63248,9,Luiz,False,False,False,False,item_equip
42,0,76561198000238678,knife,False,63300,0,Erick,False,False,False,False,item_equip
59,0,76561198026214582,knife,False,63316,0,Connan,False,False,False,False,item_equip
44,0,76561198000238678,hegrenade,False,63506,9,Erick,False,False,False,False,item_equip
42,0,76561198124241179,knife,False,63600,0,Talevor,False,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,63664,9,【﻿ＰＫ】,False,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,63670,3,Talevor,True,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,63674,9,【﻿ＰＫ】,False,False,False,False,item_equip
42,0,76561198000238678,knife,False,63774,0,Erick,False,False,False,False,item_equip
42,0,76561197996437459,knife,False,63906,0,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,63910,3,【﻿ＰＫ】,True,False,False,False,item_equip
7,0,76561198026214582,ak47,False,63950,3,Connan,True,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,64128,3,Erick,True,True,False,True,item_equip
43,0,76561198340888446,flashbang,False,64136,9,MonsTro,False,False,False,False,item_equip
42,0,76561198000238678,knife,False,64140,0,Erick,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,64150,3,Erick,True,True,False,True,item_equip
44,0,76561198000238678,hegrenade,False,64258,9,Erick,False,False,False,False,item_equip
59,0,76561198397576589,knife,False,64362,0,AVARA KÉRABA,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,64368,3,MonsTro,True,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,64374,3,Erick,True,True,False,True,item_equip
59,0,76561198340888446,knife,False,64384,0,MonsTro,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,64388,3,MonsTro,True,False,False,False,item_equip
7,0,76561198397576589,ak47,True,64410,3,AVARA KÉRABA,True,False,False,False,item_equip
44,0,76561197996437459,hegrenade,False,64540,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,64710,3,【﻿ＰＫ】,True,False,False,False,item_equip
45,0,76561198124241179,smokegrenade,False,64756,9,Talevor,False,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,64846,9,【﻿ＰＫ】,False,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,64880,3,Talevor,True,False,False,False,item_equip
7,0,76561197996437459,ak47,True,64962,3,【﻿ＰＫ】,True,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,65114,9,【﻿ＰＫ】,False,False,False,False,item_equip
7,0,76561197996437459,ak47,True,65202,3,【﻿ＰＫ】,True,False,False,False,item_equip
59,0,76561198178993731,knife,False,65338,0,Siraissi,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,65384,3,Siraissi,True,False,False,False,item_equip
46,0,76561198397576589,molotov,False,65390,9,AVARA KÉRABA,False,False,False,False,item_equip
7,0,76561198397576589,ak47,True,65500,3,AVARA KÉRABA,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,65558,0,MonsTro,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,65568,3,MonsTro,True,False,False,False,item_equip
44,0,76561198421514418,hegrenade,False,65652,9,rodrigaoobrabo,False,False,False,False,item_equip
45,0,76561198421514418,smokegrenade,False,65660,9,rodrigaoobrabo,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,65660,3,Luiz,True,False,False,False,item_equip
43,0,76561197996437459,flashbang,False,65662,9,【﻿ＰＫ】,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,65704,0,MonsTro,False,False,False,False,item_equip
59,0,76561198397576589,knife,False,65750,0,AVARA KÉRABA,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,65784,5,rodrigaoobrabo,False,False,True,False,item_equip
7,0,76561198340888446,ak47,True,65788,3,MonsTro,True,False,False,False,item_equip
43,0,76561198124241179,flashbang,False,65798,9,Talevor,False,False,False,False,item_equip
7,0,76561198397576589,ak47,True,65886,3,AVARA KÉRABA,True,False,False,False,item_equip
16,0,76561198124241179,m4a1,True,65900,3,Talevor,True,False,False,False,item_equip
7,0,76561197996437459,ak47,True,65922,3,【﻿ＰＫ】,True,False,False,False,item_equip
43,0,76561198000238678,flashbang,False,66050,9,Erick,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,66052,0,MonsTro,False,False,False,False,item_equip
60,0,76561198000238678,m4a1,False,66306,3,Erick,True,True,False,True,item_equip
7,0,76561198340888446,ak47,True,66364,3,MonsTro,True,False,False,False,item_equip
59,0,76561198026214582,knife,False,66518,0,Connan,False,False,False,False,item_equip
45,0,76561198178993731,smokegrenade,False,66624,9,Siraissi,False,False,False,False,item_equip
46,0,76561198178993731,molotov,False,66636,9,Siraissi,False,False,False,False,item_equip
45,0,76561198178993731,smokegrenade,False,66652,9,Siraissi,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,66812,3,Siraissi,True,False,False,False,item_equip
59,0,76561198340888446,knife,False,66830,0,MonsTro,False,False,False,False,item_equip
4,0,76561198124241179,glock,True,66834,1,Talevor,True,False,False,False,item_equip
7,0,76561198340888446,ak47,True,66838,3,MonsTro,True,False,False,False,item_equip
7,0,76561198026214582,ak47,False,66878,3,Connan,True,False,False,False,item_equip
46,0,76561198178993731,molotov,False,66882,9,Siraissi,False,False,False,False,item_equip
59,0,76561198340888446,knife,False,66892,0,MonsTro,False,False,False,False,item_equip
7,0,76561198340888446,ak47,True,66904,3,MonsTro,True,False,False,False,item_equip
42,0,76561198421514418,knife,False,66906,0,rodrigaoobrabo,False,False,False,False,item_equip
7,0,76561198178993731,ak47,True,66992,3,Siraissi,True,False,False,False,item_equip
59,0,76561198178993731,knife,False,67014,0,Siraissi,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,67038,5,rodrigaoobrabo,False,False,True,False,item_equip
61,0,76561197996437459,hkp2000,True,67226,1,【﻿ＰＫ】,True,True,False,True,item_equip
7,0,76561198178993731,ak47,True,67228,3,Siraissi,True,False,False,False,item_equip
4,0,76561198051880621,glock,True,67232,1,Cujura,True,False,False,False,item_equip
42,0,76561198421514418,knife,False,67262,0,rodrigaoobrabo,False,False,False,False,item_equip
49,0,76561198026214582,c4,False,67352,7,Connan,False,False,False,False,item_equip
7,0,76561198026214582,ak47,False,67398,3,Connan,True,False,False,False,item_equip
4,0,76561198340888446,glock,True,67478,1,MonsTro,True,False,False,False,item_equip
61,0,76561198000238678,hkp2000,False,67520,1,Erick,True,True,False,True,item_equip
59,0,76561198178993731,knife,False,67534,0,Siraissi,False,False,False,False,item_equip
49,0,76561198026214582,c4,False,67570,7,Connan,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,67576,5,rodrigaoobrabo,False,False,True,False,item_equip
42,0,76561198100001022,knife,False,67594,0,Luiz,False,False,False,False,item_equip
16,0,76561198100001022,m4a1,True,67738,3,Luiz,True,False,False,False,item_equip
7,0,76561198026214582,ak47,False,67846,3,Connan,True,False,False,False,item_equip
7,0,76561198178993731,ak47,True,67972,3,Siraissi,True,False,False,False,item_equip
44,0,76561198421514418,hegrenade,False,68014,9,rodrigaoobrabo,False,False,False,False,item_equip
9,0,76561198421514418,awp,True,68138,5,rodrigaoobrabo,False,False,True,False,item_equip
48,0,76561198421514418,incgrenade,False,68170,9,rodrigaoobrabo,False,False,False,False,item_equip
